election_id,voter_id,project_id
2,7127,192
2,7127,1889
2,7127,2220
2,7127,193
2,7127,1827
2,7127,1347
2,7127,1905
2,7127,2092
2,7127,2074
2,7127,2121
2,7127,191
2,57609,1211
2,48908,2141
2,48908,731
2,48908,1356
2,48908,921
2,48908,2183
2,48908,2083
2,48908,1889
2,48908,193
2,48908,1827
2,48908,2109
2,48908,1347
2,48908,2092
2,48908,2121
2,48908,191
2,48908,1213
2,74321,731
2,74321,1187
2,74321,2121
2,74321,1213
2,50609,1211
2,50609,2141
2,50609,76
2,50609,2183
2,50609,433
2,50609,2109
2,50609,1905
2,50609,2092
2,20254,1211
2,20254,2141
2,20254,731
2,20254,76
2,20254,921
2,20254,2183
2,20254,2083
2,20254,192
2,20254,1889
2,20254,193
2,20254,1827
2,20254,1347
2,20254,2092
2,20254,2074
2,20254,2121
2,20254,191
2,48890,1211
2,3821,2141
2,3821,2109
2,79367,2141
2,79367,76
2,79367,921
2,79367,2183
2,79367,433
2,79367,2083
2,79367,192
2,79367,193
2,79367,2109
2,79367,1187
2,79367,2092
2,79367,2121
2,48407,1211
2,48407,433
2,45525,1211
2,45525,2141
2,45525,731
2,45525,1356
2,45525,921
2,45525,2183
2,45525,2083
2,45525,1889
2,45525,2220
2,45525,193
2,45525,1827
2,45525,1187
2,45525,2092
2,72230,2220
2,72230,1187
2,1490,1211
2,1490,1356
2,1490,921
2,77929,1211
2,77929,2141
2,77929,731
2,77929,1356
2,77929,921
2,77929,2183
2,77929,433
2,77929,192
2,77929,193
2,77929,1347
2,77929,2074
2,77929,2121
2,77929,191
2,37018,2109
2,37018,1347
2,37018,1187
2,62221,2141
2,62221,731
2,62221,76
2,62221,1356
2,62221,921
2,62221,2183
2,62221,2083
2,62221,192
2,62221,1889
2,62221,193
2,62221,1827
2,62221,2109
2,62221,1347
2,62221,1905
2,62221,2092
2,62221,2074
2,62221,2121
2,34480,2141
2,34480,731
2,34480,2220
2,11610,192
2,11610,193
2,11610,191
2,28684,2141
2,28684,76
2,28684,921
2,28684,2183
2,28684,1889
2,28684,1347
2,28684,2092
2,28684,2121
2,28684,1213
2,69426,921
2,74600,1211
2,74600,2141
2,74600,731
2,74600,76
2,74600,433
2,74600,2109
2,74600,2074
2,1209,1211
2,1209,2141
2,1209,2183
2,1209,2109
2,1209,1187
2,1209,1213
2,48013,731
2,48013,2183
2,48013,1827
2,48013,2109
2,48013,1187
2,48013,2121
2,54531,731
2,57195,1211
2,57195,2141
2,57195,731
2,57195,76
2,57195,1356
2,57195,921
2,57195,2183
2,57195,1889
2,57195,2220
2,57195,193
2,57195,2109
2,34562,731
2,34562,76
2,34562,1356
2,34562,921
2,34562,2183
2,34562,1889
2,34562,1347
2,34562,1905
2,34562,2074
2,54482,731
2,54482,1356
2,54482,921
2,19168,76
2,19168,2220
2,27865,2141
2,27865,731
2,27865,76
2,27865,921
2,27865,2083
2,27865,1827
2,27865,2109
2,27865,1905
2,34088,2141
2,34088,731
2,34088,76
2,34088,1356
2,34088,921
2,34088,433
2,34088,2083
2,34088,192
2,34088,1889
2,34088,193
2,34088,1347
2,34088,1905
2,34088,2092
2,34088,2121
2,34088,191
2,34088,1213
2,25594,731
2,25594,1356
2,25594,921
2,25594,2220
2,58377,731
2,58377,76
2,58377,1356
2,58377,921
2,58377,2183
2,58377,2083
2,58377,192
2,58377,1889
2,58377,2220
2,58377,193
2,58377,1347
2,58377,2092
2,58377,2074
2,58377,191
2,52909,1211
2,52909,1827
2,52548,1211
2,52548,1356
2,52548,192
2,52548,1889
2,52548,2220
2,52548,1827
2,40788,1211
2,40788,76
2,40788,2183
2,40788,1889
2,40788,2220
2,40788,1827
2,40788,2109
2,40788,1347
2,40788,1905
2,40788,1213
2,24416,1211
2,24416,76
2,24416,433
2,24416,192
2,24416,2109
2,24416,1187
2,24416,2074
2,22929,433
2,36650,1211
2,53417,1211
2,53417,731
2,53417,76
2,53417,1356
2,53417,921
2,53417,2183
2,53417,2083
2,53417,192
2,53417,1889
2,53417,2220
2,53417,193
2,53417,1827
2,53417,1347
2,53417,1905
2,53417,2092
2,53417,2074
2,53417,1213
2,41530,1211
2,41530,2141
2,41530,731
2,41530,76
2,41530,2083
2,41530,192
2,41530,1889
2,41530,2092
2,81498,1211
2,81498,2141
2,81498,731
2,81498,1356
2,81498,921
2,81498,2183
2,81498,433
2,81498,192
2,81498,193
2,81498,1347
2,81498,2074
2,81498,2121
2,81498,191
2,33313,1211
2,33313,2141
2,33313,731
2,59968,2141
2,59968,76
2,59968,2083
2,59968,1889
2,41000,1211
2,41000,731
2,41000,76
2,41000,921
2,41000,2083
2,41000,1889
2,41000,1827
2,65771,1211
2,65771,2141
2,65771,76
2,65771,921
2,65771,2183
2,65771,433
2,65771,2083
2,65771,192
2,65771,1347
2,65771,1905
2,65771,1187
2,65771,2074
2,13704,192
2,13704,193
2,13704,191
2,30010,1211
2,30010,2141
2,30010,731
2,30010,76
2,30010,1356
2,30010,433
2,30010,2220
2,30010,1347
2,30010,2121
2,22096,2141
2,22096,76
2,22096,433
2,22096,2083
2,22096,192
2,22096,193
2,22096,1347
2,22096,2121
2,22096,191
2,23884,1211
2,23884,76
2,23884,433
2,23884,1889
2,23884,2109
2,23884,1187
2,21850,1211
2,21850,2141
2,21850,731
2,21850,76
2,21850,1356
2,21850,921
2,21850,2183
2,21850,2083
2,21850,192
2,21850,1889
2,21850,2220
2,21850,193
2,21850,1827
2,21850,1347
2,21850,1905
2,21850,2092
2,21850,2074
2,64502,2141
2,64502,731
2,64502,76
2,64502,1356
2,64502,921
2,64502,2183
2,64502,433
2,64502,2083
2,64502,192
2,64502,1889
2,64502,193
2,64502,1347
2,64502,1905
2,64502,1187
2,64502,2092
2,64502,2074
2,64502,2121
2,64502,191
2,29500,731
2,29500,1356
2,29500,1889
2,29500,1827
2,29500,1187
2,29500,1213
2,36628,1211
2,36628,2141
2,36628,731
2,36628,1356
2,36628,921
2,36628,2183
2,36628,2083
2,36628,1889
2,36628,1827
2,36628,1347
2,36628,1187
2,38071,1211
2,38071,731
2,38071,1356
2,38071,921
2,38071,2183
2,38071,2083
2,38071,192
2,38071,1889
2,38071,193
2,38071,1827
2,38071,1347
2,38071,1905
2,38071,2092
2,38071,2074
2,52206,2141
2,52206,731
2,52206,76
2,52206,1356
2,52206,921
2,52206,2183
2,52206,2083
2,52206,1889
2,52206,2220
2,52206,1827
2,52206,2109
2,52206,1347
2,52206,1905
2,52206,2092
2,52206,2074
2,52206,1213
2,62073,1211
2,62073,731
2,62073,76
2,62073,921
2,62073,2183
2,62073,1827
2,62073,2109
2,62073,1187
2,34789,731
2,34789,1356
2,34789,1187
2,86556,2141
2,86556,731
2,86556,76
2,86556,1356
2,86556,921
2,86556,2183
2,86556,433
2,86556,2083
2,86556,192
2,86556,1889
2,86556,2220
2,86556,193
2,86556,1827
2,86556,1347
2,86556,1905
2,86556,2092
2,86556,2074
2,86556,2121
2,86556,191
2,1781,1211
2,49756,2141
2,49756,731
2,49756,1356
2,49756,921
2,49756,2083
2,49756,1905
2,49756,2092
2,6949,1211
2,6949,2141
2,6949,731
2,6949,1356
2,6949,921
2,6949,192
2,6949,2109
2,30026,1211
2,30026,2141
2,30026,731
2,30026,76
2,30026,1356
2,30026,433
2,30026,2220
2,30026,1347
2,30026,2121
2,51549,1211
2,51549,2141
2,51549,731
2,51549,76
2,51549,1356
2,51549,921
2,51549,2183
2,51549,2083
2,51549,192
2,51549,1889
2,51549,2220
2,51549,193
2,51549,1827
2,51549,1347
2,51549,2092
2,51549,2074
2,54468,1211
2,75671,1211
2,75671,2141
2,75671,731
2,75671,76
2,75671,1356
2,75671,921
2,75671,2183
2,75671,2083
2,75671,1889
2,75671,2220
2,75671,1827
2,75671,1347
2,75671,1905
2,75671,2092
2,75671,2074
2,58428,1211
2,58428,731
