"project id",name,category,target,city,year,"total number of votes","number of votes","popularity percentage","total budget",cost,"cost percentage","selected by phragmen","selected by greedy","selected by equal shares","selected by equal shares with greedy completion","percentage of phragmen selection","percentage of greedy selection","percentage of equalshares selection","percentage of equalshares selection with greedy completion","budget utilisation in phragmen","budget utilisation in utilitarian greedy","budget utilisation in equal shares","budget utilisation in equal shares with greedy completion","total number of projects","voting method"
849,"Rembertowski Uniwersytet Dziecięcy w Bibliotece","culture,education","children",rembertow,2023,10911,369,0.03381908166070938,1011308,40600,0.040146028707376984,1,1,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
873,"Likwidacja barier architektonicznych w Rembertowie","public space,public transit and roads","people with disabilities,seniors,adults,children",rembertow,2023,10911,344,0.031527815965539364,1011308,55000,0.05438501425876192,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
874,"Miejskie kosze do segregacji odpadów","public space,environmental protection,education","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,436,0.03995967372376501,1011308,97500,0.09640979800416886,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
909,"Warsztaty kolędowania Niech brzmią głosy pod niebiosy","culture,education","people with disabilities,youth,children",rembertow,2023,10911,122,0.011181376592429659,1011308,62000,0.06130674334624071,0,0,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
950,"Warsztaty teatralne dla dzieci i młodzieży","culture,education","people with disabilities,youth,children",rembertow,2023,10911,282,0.025845477041517736,1011308,35500,0.03510305465792815,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1087,"Radarowy wyświetlacz prędkości","public transit and roads","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,265,0.024287416368802127,1011308,90000,0.08899365969615587,0,0,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1089,"Ławki do karmienia oraz przewijania dzieci na placach zabaw Rembertowa","public space,welfare","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,290,0.02657868206397214,1011308,60000,0.059329106464103915,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1090,"Lustra drogowe ułatwiające wyjazd z ulic osiedlowych","public space,public transit and roads","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,459,0.042067638163321416,1011308,15215,0.015044872580855684,1,1,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1147,"Bouldering w Rembertowie (skała wspinaczkowa)","sport,public space","seniors,adults,youth,children",rembertow,2023,10911,470,0.043075795069196225,1011308,202000,0.19974132509581652,0,1,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1180,"Wykonanie miejsc parkingowych na ul. Republikańskiej","public transit and roads","people with disabilities,seniors,adults,youth",rembertow,2023,10911,183,0.016772064888644488,1011308,200000,0.1977636882136797,0,0,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1257,"Muzyczno - laserowe pokazy plenerowe","public space,culture","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,200,0.018330125561360096,1011308,33200,0.03282877224347083,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1258,"Warsztaty kuchni świata","culture,education","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,166,0.015214004215928879,1011308,12500,0.012360230513354982,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1259,"Willa Granzowa. Od-nowa","public space,culture,education","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,178,0.016313811749610486,1011308,125500,0.12409671435408402,0,0,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1260,"Zabujaj się na Wygodzie - hamaki plenerowe","urban greenery,public space,culture","seniors,adults,youth,children",rembertow,2023,10911,265,0.024287416368802127,1011308,19200,0.018985314068513254,1,1,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1324,"Lekcje gry w szachy na Niepołomickiej","sport,culture,education","people with disabilities,youth,children",rembertow,2023,10911,201,0.018421776189166895,1011308,44300,0.043804656939330056,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1384,"Sąsiedzkie warsztaty dla dorosłych na świeżym powietrzu - cykl spotkań twórczych hand made","culture","seniors,adults",rembertow,2023,10911,202,0.018513426816973697,1011308,4900,0.004845210361235153,1,1,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1564,"Upiększmy przestrzeń – zagłosuj na mural 3D na ratuszu","public space,culture,education","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,270,0.02474566950783613,1011308,170000,0.16809913498162776,0,0,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1569,"Zielona przestrzeń relaksu - bezpieczny, zielony, dostępny teren na wydarzenia kulturalne dla dorosłych i dzieci","public space,culture","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,434,0.039776372468151404,1011308,85000,0.08404956749081388,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1639,"Zagospodarowanie Górki przy ul. Strażackiej","urban greenery,sport,public space","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,650,0.05957290807442031,1011308,202100,0.19984020693992335,0,1,0,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1692,"Sąsiedzkie kolędowanie ulicami Rembertowa","public space,culture,education","seniors,adults,youth,children",rembertow,2023,10911,81,0.0074237008523508384,1011308,66000,0.0652620171105143,0,0,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1697,"Kolorowe gry podwórkowe na chodnikach","public space,culture,education","youth,children",rembertow,2023,10911,299,0.02740353771423334,1011308,176000,0.17403204562803815,0,0,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1703,"Warsztaty kulodromowe dla kreatywnych konstruktorów","education","youth,children",rembertow,2023,10911,88,0.008065255246998441,1011308,34000,0.03361982699632555,0,0,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1707,"Kurs breakdance","sport,education","youth,children",rembertow,2023,10911,92,0.008431857758225645,1011308,60320,0.0596455283652458,0,0,0,0,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1712,"Rembertowskie gry terenowe","sport,public space,education","adults,youth,children",rembertow,2023,10911,230,0.02107964439556411,1011308,30000,0.029664553232051957,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1883,"Aktywizacja rembertowskich seniorów po trudnym okresie pandemii","welfare","seniors",rembertow,2023,10911,240,0.021996150673632114,1011308,25000,0.024720461026709963,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1899,"Potańcówki na „dechach” przy muzyce na żywo w Domu Kultury „Rembertów”","culture,education","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,253,0.02318760883512052,1011308,30200,0.029862316920265638,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1907,"Warsztatownia, czyli cykl praktycznych warsztatów dla każdego","culture,education","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,224,0.020529740628723307,1011308,18700,0.018490904847979054,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
1910,"Studio TV w Domu Kultury „Rembertów”","public space,welfare,culture","people with disabilities,seniors,adults,youth,children",rembertow,2023,10911,167,0.01530565484373568,1011308,9900,0.009789302566577146,1,0,1,1,0.5526315789473685,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.976854726749912,0.9927885471092882,0.6582712684958489,0.9916019649800061,38,approval
