"project id",name,category,target,city,year,"total number of votes","number of votes","popularity percentage","total budget",cost,"cost percentage","selected by phragmen","selected by greedy","selected by equal shares","selected by equal shares with greedy completion","percentage of phragmen selection","percentage of greedy selection","percentage of equalshares selection","percentage of equalshares selection with greedy completion","budget utilisation in phragmen","budget utilisation in utilitarian greedy","budget utilisation in equal shares","budget utilisation in equal shares with greedy completion","total number of projects","voting method"
1211,"Bezpieczna droga do szkoły - budowa chodnika ul. Paderewskiego (Katiuszy-Strycharska)","public transit and roads","youth,seniors,families with children",rembertow,2019,6204,420,0.06769825918762089,700000,229500,0.32785714285714285,0,1,0,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
2141,"Doposażenie dla małych dzieci istniejących placów zabaw","public space,sport,urban greenery","children,families with children",rembertow,2019,6204,418,0.0673758865248227,700000,80000,0.11428571428571428,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
731,"Książki i multimedia dla Biblioteki Publicznej w Dzielnicy Rembertów","education,culture,public space","children,youth,adults",rembertow,2019,6204,402,0.06479690522243714,700000,46000,0.06571428571428571,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
76,"Akademia ratowania życia dla młodzieży","education,health","youth",rembertow,2019,6204,358,0.05770470664087685,700000,39400,0.056285714285714286,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
1356,"Organizacja wydarzeń kulturalnych w Bibliotece Publicznej w Dz. Rembertów","education,culture","children,youth,adults",rembertow,2019,6204,340,0.0548033526756931,700000,40000,0.05714285714285714,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
921,"Zajęcia uniwersytetu dziecięcego w Bibliotece w Rembertowie","education","children,families with children",rembertow,2019,6204,333,0.05367504835589942,700000,25500,0.03642857142857143,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
2183,"Zakup gier planszowych do miejsca aktywności sąsiedzkiej przy Domu Kultury Rembertów","education,culture","seniors,families with children",rembertow,2019,6204,330,0.05319148936170213,700000,3800,0.0054285714285714284,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
433,"Doświetlenie przejść dla pieszych w ciągu ulicy Chełmżyńskiej.","public transit and roads,public space","children,seniors,families with children",rembertow,2019,6204,278,0.044809800128949064,700000,120000,0.17142857142857143,1,1,0,0,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
2083,"Warsztaty kulinarne dla dzieci","education,health","children,youth,families with children",rembertow,2019,6204,269,0.04335912314635719,700000,14400,0.02057142857142857,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
192,"Warsztaty z robotyki w Domu Kultury Wygoda","education,culture","children",rembertow,2019,6204,267,0.043036750483559,700000,11200,0.016,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
1889,"Rembertowska Warsztatownia, czyli cykl praktycznych warsztatów dla każdego.","education,culture","adults,seniors,families with children",rembertow,2019,6204,265,0.0427143778207608,700000,20000,0.02857142857142857,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
2220,"Potańcówki wielopokoleniowe integracyjne","culture","youth,seniors,families with children",rembertow,2019,6204,255,0.04110251450676983,700000,34200,0.048857142857142856,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
193,"Warsztaty bębniarskie w Domu Kultury Wygoda","education,culture","children",rembertow,2019,6204,253,0.040780141843971635,700000,4200,0.006,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
1827,"Inkubator Inicjatyw Mieszkańców - cykl wydarzeń turystycznych, sportowych i kulturalnych w Dzielnicy Rembertów","culture,sport","youth,adults,seniors",rembertow,2019,6204,244,0.039329464861379754,700000,64500,0.09214285714285714,1,0,0,0,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
2109,"Naturalistyczny deptak na Nowym Rembertowie","public transit and roads,public space,urban greenery","youth,adults,families with children",rembertow,2019,6204,239,0.038523533204384265,700000,173900,0.24842857142857142,0,0,0,0,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
1347,"Pracownia Druku Przestrzennego 3D w Domu Kultury „Rembertów”","education,culture","youth,adults,families with children",rembertow,2019,6204,234,0.037717601547388784,700000,31500,0.045,1,1,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
1905,"Edukacja ekologiczna dla poprawy jakości powietrza w Rembertowie - warsztaty ekologiczne w Domu Kultury Rembertów","education,environmental protection","children,families with children",rembertow,2019,6204,214,0.034493874919406836,700000,17300,0.024714285714285713,1,0,1,1,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.9723571428571428,0.9995714285714286,0.5987857142857143,0.9266428571428571,23,approval
