0,voter_id,age,sex,voting_method,1211,2141,1356,2183,433,192,1889,193,1347,1905,2092,2121,191
92,11906,16,F,internet,1,1,1,1,0,1,1,1,1,0,1,0,0
93,12314,34,F,internet,0,1,0,1,1,0,0,0,0,1,0,0,0
94,12823,28,F,internet,0,1,1,1,1,0,0,0,0,1,0,1,0
95,12855,34,M,internet,0,0,0,0,0,1,0,0,1,0,0,0,0
96,12993,48,F,internet,1,0,1,0,0,0,0,1,0,0,0,0,0
97,13041,36,F,internet,0,0,0,0,0,1,0,1,0,0,0,0,1
98,13363,13,F,internet,1,0,1,0,0,1,1,0,0,0,0,0,0
99,13636,40,M,internet,1,1,0,1,0,0,0,1,0,0,0,1,0
100,13639,33,M,internet,0,1,1,0,1,0,0,1,0,0,0,1,0
101,13684,33,F,internet,0,0,0,0,0,1,0,1,0,0,0,0,1
102,13704,21,F,internet,0,0,0,0,0,1,0,1,0,0,0,0,1
103,13772,43,F,internet,1,1,0,0,0,1,0,0,0,0,0,0,0
104,14314,33,F,internet,0,1,0,1,0,1,0,0,0,0,0,1,1
105,14700,40,F,internet,0,1,0,1,1,0,1,0,0,1,1,0,1
106,14906,25,M,internet,0,1,0,0,1,1,1,1,0,1,0,1,1
107,15146,38,F,internet,1,1,1,0,1,1,0,1,0,0,0,1,1
108,15744,40,F,internet,0,1,1,1,1,0,0,0,0,0,0,1,0
109,15795,46,F,internet,0,0,1,1,0,0,1,0,1,1,0,1,0
110,16100,38,F,internet,1,1,1,0,1,1,0,0,1,0,0,1,0
111,16763,35,F,internet,1,1,1,1,0,1,1,1,1,1,1,0,1
112,16950,64,M,internet,0,1,1,0,0,0,1,0,1,0,0,0,0
113,17129,40,F,internet,1,1,1,1,0,1,0,1,0,0,1,0,0
114,17397,35,M,internet,1,1,1,1,0,1,0,1,1,1,1,0,0
115,17409,10,M,internet,1,1,1,1,0,1,1,1,1,1,1,0,1
116,17441,11,M,internet,1,1,0,0,1,0,0,1,0,1,0,0,1
117,17654,28,F,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
118,18195,57,M,internet,0,0,0,0,0,1,0,1,1,0,0,0,1
119,18231,37,F,internet,1,1,1,0,0,0,0,0,0,0,1,1,0
120,18260,34,F,internet,1,1,0,0,0,1,0,1,0,1,0,1,1
121,18327,57,M,internet,1,1,1,1,1,0,0,1,0,1,1,0,0
122,18337,39,M,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
123,18376,43,F,internet,1,0,1,0,0,0,0,0,0,0,0,0,0
124,18464,37,F,internet,1,0,1,1,1,1,1,1,1,1,1,0,0
125,18736,38,F,internet,0,1,1,1,0,1,0,0,1,1,0,1,0
126,19033,25,F,internet,1,0,0,0,1,0,0,0,0,0,0,0,0
127,19129,36,F,internet,0,0,1,1,0,0,0,0,1,1,0,0,0
128,19134,56,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
129,19168,39,F,internet,0,1,1,1,0,1,1,1,1,0,1,1,0
130,19285,41,F,internet,0,0,0,0,0,1,0,1,0,0,0,0,1
131,19339,50,F,internet,0,0,0,0,0,1,1,0,1,0,1,0,1
132,19421,59,F,internet,1,1,1,1,0,0,0,1,0,0,1,0,0
133,19423,34,F,internet,0,0,1,1,1,1,0,1,1,0,1,1,1
134,19476,58,F,internet,1,1,0,0,1,0,0,1,0,1,0,1,0
135,19536,47,F,internet,1,1,1,1,1,1,0,1,1,0,1,0,1
136,19945,46,M,internet,1,1,0,0,1,0,0,0,0,0,0,0,0
137,20051,43,F,internet,0,0,1,1,0,1,1,0,1,1,1,0,1
138,20192,32,M,internet,1,1,0,1,1,0,1,0,0,0,0,0,0
139,20238,34,F,internet,1,1,0,1,0,1,1,1,1,0,1,1,1
140,20254,38,F,internet,1,1,1,1,0,0,0,0,0,1,0,0,0
141,20271,38,F,internet,0,1,1,1,0,0,1,0,1,1,1,0,0
142,20418,33,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
143,20458,32,F,internet,0,1,0,0,1,0,1,0,1,1,1,0,0
144,20701,49,F,internet,0,1,1,1,1,1,1,1,1,1,0,1,0
145,21162,47,F,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
146,21496,44,M,internet,1,1,1,1,0,1,0,0,0,0,0,0,0
147,21542,33,M,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
148,21582,15,M,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
149,21634,8,F,internet,0,1,1,0,0,0,0,0,0,0,0,1,0
150,21647,34,F,internet,1,1,1,1,0,1,1,1,1,1,1,0,0
151,21850,41,F,internet,1,1,0,1,0,0,0,1,0,0,0,0,1
152,21916,35,F,internet,1,1,0,1,1,1,0,1,0,0,0,0,1
153,21929,9,F,internet,1,1,0,1,1,0,0,1,0,0,0,0,1
154,21941,7,M,internet,0,1,0,0,1,1,0,1,1,0,0,1,1
155,22096,32,F,internet,0,1,1,0,1,1,0,0,0,0,0,0,0
156,22264,62,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
157,22457,38,F,internet,1,0,1,0,0,0,0,0,0,0,0,0,0
158,22539,45,F,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
159,22696,40,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
160,22867,36,F,internet,0,0,0,0,1,0,0,0,0,0,0,0,0
161,22929,39,M,internet,1,0,0,0,1,0,0,0,0,0,0,0,0
162,23473,36,F,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
163,23635,36,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
164,23667,40,F,internet,1,1,0,0,0,0,1,0,0,0,0,0,0
165,23675,34,F,internet,0,1,1,1,1,0,1,0,1,1,1,0,0
166,23687,27,F,internet,1,0,0,0,0,0,1,0,0,0,0,0,0
167,23884,30,F,internet,0,0,0,0,1,0,0,0,0,0,0,0,0
168,23972,44,F,paper,1,1,1,1,1,0,0,0,0,0,0,0,0
169,24143,48,F,internet,0,0,0,0,1,0,0,0,0,0,0,0,1
170,24172,56,M,paper,1,0,0,1,1,1,0,1,1,0,1,0,0
171,24184,23,F,internet,1,0,0,1,1,0,0,0,0,0,0,0,0
172,24203,28,F,internet,1,1,1,0,0,0,0,0,0,1,0,0,0
173,24238,29,F,internet,1,0,0,0,0,1,0,0,0,0,0,0,0
174,24416,30,M,internet,0,0,0,0,1,0,0,0,0,0,0,1,1
175,24485,69,F,paper,0,0,0,0,1,0,0,0,0,0,0,0,0
176,24567,38,F,internet,1,1,1,0,0,1,0,1,1,1,0,0,0
177,24642,38,F,internet,1,0,1,1,0,0,1,1,1,1,1,0,1
178,24746,42,F,internet,1,0,0,0,0,0,0,1,0,0,0,1,1
179,25016,60,M,paper,0,0,0,0,1,1,0,1,0,0,0,1,1
180,25029,60,M,paper,1,0,0,0,1,1,0,1,1,0,0,1,1
181,25122,76,F,paper,1,1,1,1,1,0,0,1,0,1,0,0,0
182,25127,43,F,internet,0,1,0,0,0,0,0,1,0,0,0,1,1
183,25152,62,F,paper,1,1,1,1,1,0,0,1,0,1,0,0,0
184,25187,45,M,internet,1,1,0,0,0,1,1,1,0,0,0,1,0
185,25279,46,F,paper,1,0,0,0,1,1,0,1,0,1,0,1,0
186,25295,43,F,paper,1,0,0,0,1,1,0,0,1,0,1,1,0
187,25349,51,F,paper,1,1,0,1,1,0,0,0,1,1,0,0,0
188,25399,42,F,paper,0,1,0,0,0,1,0,1,0,1,1,1,0
189,25411,40,M,paper,1,1,1,0,1,0,0,0,1,0,0,0,0
190,25435,75,M,paper,1,1,1,0,0,0,0,0,1,0,0,0,0
191,25461,74,F,paper,1,1,0,1,0,0,0,0,1,0,0,0,0
192,25479,11,F,paper,1,0,0,0,0,1,0,1,0,0,1,0,1
193,25496,25,F,paper,1,0,0,0,1,0,0,0,0,0,0,0,1
194,25552,24,M,paper,1,0,1,1,1,1,0,1,1,0,0,1,1
195,25556,21,M,internet,0,0,1,0,1,0,0,0,0,0,0,0,0
196,25594,52,F,internet,0,1,0,0,0,1,0,1,0,1,0,1,0
197,25689,39,M,paper,1,1,1,0,1,1,0,1,0,0,0,1,0
198,25714,39,F,paper,0,0,0,0,1,1,0,1,0,0,0,0,1
199,25727,47,M,paper,0,1,1,0,1,1,0,0,0,0,0,0,0
200,25747,34,F,paper,0,0,0,0,1,1,0,1,0,0,0,1,1
201,25773,64,M,paper,1,1,1,1,1,0,1,1,1,1,1,0,0
202,25842,40,F,internet,0,0,1,1,0,0,1,0,0,1,0,1,0
203,25991,36,F,internet,0,0,0,0,0,0,1,0,0,0,0,0,0
204,26029,44,F,internet,1,1,1,0,0,0,1,0,0,1,0,0,0
205,26386,46,F,internet,1,1,1,1,0,1,0,0,1,0,0,0,0
206,26472,40,F,internet,1,1,1,1,0,0,1,0,0,1,0,0,0
207,26800,32,F,internet,0,1,0,0,1,0,0,0,0,0,0,0,0
208,26833,28,M,internet,0,1,0,0,0,0,0,0,0,0,0,1,0
209,27060,29,F,internet,1,1,1,1,1,1,0,0,1,0,1,0,0
210,27331,41,F,internet,1,1,0,0,1,0,0,0,0,0,0,0,0
211,27703,34,M,internet,1,1,0,1,0,1,0,0,0,0,0,0,0
212,27740,45,M,internet,0,0,0,0,0,1,0,1,0,0,0,0,1
213,27839,59,F,paper,1,1,0,0,1,1,1,0,0,0,0,0,0
214,27856,42,F,paper,0,1,0,0,1,0,0,0,0,1,0,0,0
215,27865,34,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,1
216,28070,54,F,paper,1,1,1,1,1,1,1,1,0,0,0,1,0
217,28087,38,F,paper,0,1,0,0,1,0,1,0,1,0,0,0,0
218,28094,73,F,paper,0,0,0,0,0,0,0,0,0,0,0,0,0
219,28107,53,F,paper,1,0,0,0,0,0,0,1,1,0,0,0,0
220,28124,45,F,paper,0,1,0,0,0,1,0,0,0,0,0,0,0
221,28225,33,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
222,28254,42,F,internet,1,0,0,0,0,0,0,0,1,0,0,0,0
223,28386,41,M,internet,1,0,0,0,0,0,0,0,1,1,0,0,0
224,28398,28,F,internet,0,1,0,1,1,0,1,0,1,0,1,1,0
225,28684,72,F,internet,1,0,0,1,0,0,0,0,0,0,0,0,0
226,28768,31,F,internet,1,1,1,1,0,0,1,1,0,1,1,0,1
227,28893,53,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
228,28957,66,F,internet,1,0,1,1,0,1,1,0,1,0,0,0,0
229,29017,43,F,internet,0,0,1,0,0,0,1,0,0,0,0,0,0
230,29500,62,F,internet,1,1,0,1,0,0,0,0,0,1,0,0,0
231,29646,44,M,internet,1,0,1,0,1,0,0,0,0,0,0,0,0
232,29747,62,M,internet,0,0,0,0,0,0,0,0,0,0,0,0,1
233,29785,50,F,internet,0,1,0,0,1,0,0,0,0,0,0,0,0
234,29790,37,F,internet,1,1,1,0,1,0,0,0,1,0,0,1,0
235,29959,40,F,internet,1,1,1,0,1,0,0,0,1,0,0,1,0
236,30010,10,F,internet,1,1,1,0,1,0,0,0,1,0,0,1,0
237,30026,8,M,internet,1,1,1,0,1,0,0,0,1,0,0,1,0
238,30039,38,M,internet,1,0,0,0,1,0,0,0,0,0,0,0,0
239,30111,38,M,internet,0,1,1,1,0,0,1,0,0,1,1,0,0
240,30373,8,F,internet,1,1,0,1,1,1,0,0,0,0,0,0,0
241,30409,5,M,internet,1,1,1,1,1,0,0,0,0,0,0,0,0
242,30663,34,M,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
243,30669,32,F,internet,0,1,1,0,0,0,0,0,1,0,0,1,0
244,30729,32,F,internet,0,0,0,0,1,1,0,1,0,1,0,1,1
245,30770,48,F,internet,0,0,0,1,1,0,0,0,1,0,0,0,0
246,31520,45,M,internet,1,0,0,0,1,0,0,0,0,0,0,1,0
247,31717,58,M,internet,1,1,1,1,0,0,1,0,0,0,1,0,0
248,31972,53,F,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
249,32142,22,F,internet,0,0,0,0,1,0,0,0,0,0,0,0,0
250,32163,33,M,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
251,32183,20,F,internet,0,0,0,0,1,0,0,0,0,0,0,0,0
252,32247,28,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
253,32443,39,M,internet,1,1,0,0,0,0,0,0,0,1,0,0,0
254,32745,45,F,internet,0,1,1,0,0,1,0,0,0,0,0,0,0
255,33037,30,F,internet,1,1,0,0,0,0,0,0,0,0,0,0,0
256,33313,43,M,internet,1,0,1,1,0,1,1,0,1,1,1,0,0
257,33368,27,M,internet,0,1,0,0,0,0,0,0,0,0,0,0,0
258,33390,33,F,internet,1,1,0,1,0,0,0,0,1,1,0,0,0
259,33392,37,F,internet,1,1,0,0,0,0,0,0,0,0,0,0,0
260,33608,40,F,internet,1,1,1,1,1,0,1,1,0,0,1,0,1
261,33828,32,F,internet,1,1,0,1,0,0,1,1,1,0,0,0,0
262,33843,8,F,internet,1,1,1,1,0,0,0,1,0,1,0,0,0
263,33855,28,M,internet,0,1,0,0,0,0,1,0,0,0,1,0,0
264,33868,41,F,internet,0,0,0,0,0,1,0,1,0,0,0,0,1
265,33963,57,F,internet,0,1,0,0,1,0,0,0,1,0,1,0,1
266,34070,31,F,internet,0,1,1,0,1,1,1,1,1,1,1,1,1
267,34088,7,F,internet,0,0,1,0,1,0,0,0,0,0,0,1,0
268,34097,33,F,internet,0,1,1,0,0,1,1,1,1,1,1,1,1
269,34109,4,F,internet,0,0,0,0,1,0,0,1,0,1,0,0,1
270,34145,12,M,internet,0,1,0,0,1,0,0,0,0,0,0,0,0
271,34249,38,F,internet,1,1,1,1,0,0,0,0,0,0,0,0,0
272,34347,38,F,internet,0,1,0,0,0,0,0,0,0,0,0,0,0
273,34480,65,M,internet,0,0,1,1,0,0,1,0,1,1,0,0,0
274,34562,14,F,internet,1,1,1,1,0,0,0,0,0,0,0,0,0
275,34581,38,F,internet,0,0,1,1,0,0,1,0,1,1,0,0,0
276,34606,43,F,internet,1,0,0,0,0,0,0,0,0,0,0,0,1
277,34625,41,M,internet,1,1,0,1,0,0,1,1,0,0,0,0,0
278,34641,36,M,internet,1,1,1,1,0,1,1,1,0,1,1,0,1
279,34664,13,F,internet,1,1,1,1,0,1,1,1,1,1,1,0,0
280,34686,10,M,internet,1,1,1,1,0,1,1,1,1,1,1,0,0
281,34707,3,F,internet,1,1,1,1,0,1,1,1,1,1,1,0,0
282,34724,2,M,internet,0,0,1,1,0,0,1,0,1,1,0,0,0
283,34731,11,F,internet,0,0,1,0,0,0,0,0,0,0,0,0,0
284,34789,10,M,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
285,35160,43,F,internet,0,0,0,0,0,0,0,0,1,0,0,0,0
286,35245,58,M,internet,0,1,0,1,0,0,1,0,1,0,1,0,0
287,35307,32,F,internet,0,1,0,0,0,0,0,0,0,0,0,0,0
288,35417,32,F,internet,1,1,1,1,0,0,0,1,0,0,0,0,0
289,35474,30,F,internet,0,1,1,1,1,0,0,0,1,0,1,0,1
290,35558,67,F,internet,1,1,1,1,0,0,0,1,0,1,1,0,0
291,35731,31,F,internet,1,1,0,1,0,1,0,0,1,0,1,1,0
292,35803,32,F,internet,1,1,0,1,0,0,0,0,1,0,0,0,0
293,35840,25,M,internet,0,0,1,1,1,1,1,0,0,1,0,1,0
294,35903,46,F,internet,0,0,0,0,1,0,0,0,0,0,0,0,0
295,36604,31,F,internet,1,0,0,1,0,0,1,1,0,0,1,0,0
296,36606,34,F,internet,1,1,1,1,1,0,1,0,1,0,0,0,0
297,36628,35,F,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
298,36650,36,F,internet,0,1,0,1,0,1,0,1,1,0,0,1,0
299,36689,28,F,internet,0,0,0,0,1,0,0,0,0,1,0,0,0
300,36714,35,F,internet,1,0,0,1,0,0,0,0,0,0,0,0,0
301,36755,46,F,internet,1,1,0,0,0,1,0,0,0,0,0,0,0
302,36843,40,F,internet,0,0,0,1,1,0,1,0,1,0,0,0,0
303,36952,36,F,internet,0,1,1,1,0,0,1,0,0,1,0,0,0
304,36988,36,M,internet,0,0,0,0,0,0,0,0,1,0,0,0,0
305,37018,21,M,internet,1,1,1,1,0,0,0,0,0,1,0,0,0
306,37043,26,F,internet,1,1,1,0,1,0,1,0,0,0,0,1,0
307,37087,37,F,internet,1,0,0,0,1,0,0,0,0,0,0,0,0
308,37217,40,F,internet,1,1,1,1,0,1,1,0,1,1,1,0,1
309,37241,31,F,internet,1,0,0,0,0,0,1,1,1,1,0,0,0
310,37381,32,F,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
311,37412,40,F,internet,1,0,1,1,0,0,0,0,0,0,0,0,0
312,37430,8,M,internet,1,0,1,1,0,0,0,0,0,0,0,0,0
313,37440,13,M,internet,1,1,1,1,0,0,0,0,0,1,1,0,0
314,37532,30,F,internet,1,1,1,1,0,0,1,0,0,0,0,0,0
315,37545,27,F,internet,1,1,1,0,0,0,0,0,0,0,0,0,0
316,37560,27,M,internet,1,0,1,0,0,0,0,0,0,0,0,0,0
317,37646,30,F,internet,1,1,0,1,0,0,0,0,0,0,0,0,0
318,37688,32,M,internet,0,0,0,1,1,1,1,0,1,1,0,0,0
319,37937,43,F,internet,1,0,1,1,0,1,1,1,1,1,1,0,0
320,38033,8,F,internet,1,0,1,1,0,1,1,1,1,1,1,0,0
321,38050,6,F,internet,1,0,1,1,0,1,1,1,1,1,1,0,0
322,38071,39,M,internet,1,0,1,1,0,1,1,1,1,1,1,0,0
323,38098,67,F,internet,1,0,0,0,0,1,0,0,0,0,0,0,0
324,38161,52,M,internet,1,1,1,1,1,0,0,0,0,0,0,0,0
325,38225,28,F,internet,0,0,0,0,1,0,0,0,0,0,0,0,0
326,38310,23,F,internet,0,0,0,0,0,0,0,0,0,0,0,0,0
327,38872,60,M,internet,1,1,0,1,0,1,0,0,1,1,1,0,0
328,38924,27,F,internet,1,0,1,0,0,1,0,0,0,0,1,0,0
329,39014,67,M,internet,1,0,0,0,1,0,1,0,0,1,0,0,0
330,39200,40,F,internet,1,1,0,0,1,1,1,0,0,0,0,0,0
331,40098,34,F,internet,1,1,1,1,1,0,0,0,0,0,0,0,0
332,40165,35,M,internet,0,0,0,0,1,0,0,0,0,0,0,0,0
333,40506,29,M,internet,1,1,0,0,1,1,0,0,0,0,0,0,0
334,40526,33,M,internet,0,0,0,0,1,0,0,0,0,0,0,0,0
335,40615,44,M,internet,1,1,1,1,0,1,1,1,1,1,0,0,1
336,40678,47,F,paper,1,1,1,1,0,0,0,0,0,0,1,0,0
337,40689,33,F,paper,1,1,0,1,1,0,0,0,0,0,1,0,0
338,40696,39,F,paper,0,0,0,0,0,0,0,0,0,0,0,0,0
339,40703,52,F,internet,1,0,1,0,0,0,0,0,0,0,0,0,0
340,40764,60,F,paper,1,1,1,1,0,1,1,1,1,1,1,1,1
341,40784,37,M,internet,1,0,0,1,0,0,1,0,1,1,0,0,0
342,40788,54,F,paper,1,1,1,1,0,1,1,1,1,1,1,1,1
343,40851,8,M,internet,1,1,1,1,0,0,1,0,1,1,0,1,0
344,40872,59,F,internet,1,0,0,0,0,0,1,0,0,0,0,0,0
345,41000,44,F,internet,1,0,1,1,0,0,1,0,0,0,0,0,0
346,41014,50,M,internet,0,1,1,1,0,1,1,1,1,1,1,1,1
347,41169,2,M,internet,0,0,1,1,0,1,1,1,1,1,1,0,1
348,41260,42,M,internet,1,0,0,0,1,0,0,0,0,0,0,0,0
349,41301,68,M,paper,0,1,0,1,0,1,1,1,1,1,1,1,1
350,41320,40,F,internet,1,1,1,0,0,0,1,0,0,1,0,0,0
351,41351,72,F,paper,1,1,1,1,0,0,0,1,0,0,0,0,0
352,41459,37,M,internet,1,0,1,0,1,0,0,0,0,0,0,0,0
353,41502,47,M,internet,1,1,0,0,0,1,1,0,0,0,1,0,0
354,41530,27,F,paper,1,1,0,1,0,1,1,0,1,1,1,0,0
355,41555,67,M,paper,0,0,0,0,0,0,0,0,0,0,0,0,0
356,41660,42,F,internet,0,1,1,1,0,0,0,0,0,0,1,1,0
357,41664,33,M,internet,0,1,1,1,0,1,1,0,0,0,0,0,0
358,41738,31,F,internet,1,1,1,0,0,0,0,0,0,0,0,0,0
359,41810,37,F,internet,1,0,0,0,0,0,0,0,0,0,0,0,0
360,41888,43,M,internet,1,1,1,0,1,0,0,0,0,0,0,0,0
361,42018,54,M,paper,1,1,0,0,0,0,0,0,0,0,0,0,0
362,42046,52,M,paper,1,0,0,0,0,0,0,0,0,0,0,0,0
363,42134,40,M,paper,1,0,1,0,0,0,1,0,0,1,0,0,0
364,42156,47,F,paper,1,0,1,1,0,0,1,0,1,1,0,0,0
365,42169,70,F,paper,1,0,0,1,1,1,1,1,1,0,0,0,0
366,42189,24,M,paper,0,0,0,0,0,0,0,0,0,0,0,0,0
