"project id",name,category,target,city,year,"total number of votes","number of votes","popularity percentage","total budget",cost,"cost percentage","selected by phragmen","selected by greedy","selected by equal shares","selected by equal shares with greedy completion","percentage of phragmen selection","percentage of greedy selection","percentage of equalshares selection","percentage of equalshares selection with greedy completion","budget utilisation in phragmen","budget utilisation in utilitarian greedy","budget utilisation in equal shares","budget utilisation in equal shares with greedy completion","total number of projects","voting method"
1402,"Łączymy parki: Olkówek, Jurajski, Romana Kozłowskiego - Enklawa Zacisze","public transit and roads,environmental protection,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1701,0.015929501887004486,4986682,190000,0.03810148712109575,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
879,"Kurs pierwszej pomocy dla uczniów publicznych szkół podstawowych na Ursynowie","education","children,youth",ursynow,2021,106783,1633,0.015292696402985494,4986682,126000,0.02526730198556876,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2165,"Miejski punkt zbiórki drobnych elektroodpadów","environmental protection","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1626,0.015227142897277656,4986682,200892,0.04028570500384825,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
35,"Doświetlenie Ursynowa w nocy - Kabaty","public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1593,0.014918104941797851,4986682,90000,0.01804807284683483,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1013,"Mural Ursynów w pigułce","education,public transit and roads,culture","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1580,0.014796362716911869,4986682,145000,0.029077450697678336,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
364,"Bezpłatne lodowiska i górki śnieżne w czasie zimy i lata - z bezpłatnym wypożyczaniem łyżew, sprzętu do nauki jazdy na łyżwach, sankach dla całych rodzin","education,culture,public space","children,youth,adults",ursynow,2021,106783,1553,0.014543513480610209,4986682,936690,0.18783832616557464,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1471,"Posadzenie szpalerów grabowych, pomiędzy ul. Rosoła, a ciągiem pieszym i ścieżką rowerową po jej wschodniej stronie pomiędzy ul. Nowoursynowską i Lidlem (na działce 5/2 z obrębu 1-11-17)","public transit and roads,public space,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1503,0.014075274154125657,4986682,42900,0.008602914723657935,1,1,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
439,"Nowy skwer i fontanna koło domu kultury - Zielona Oś Ursynowa","environmental protection,public space,urban greenery","youth,adults,seniors",ursynow,2021,106783,1450,0.01357894046805203,4986682,996180,0.19976810231733244,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1156,"Muzyczne niedziele - koncerty muzyki klasycznej w plenerze","education,culture","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1447,0.013550846108462957,4986682,220000,0.04411751140337403,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
367,"Ekologiczne kurtyny mgiełkowe na terenach szkolnych i miejscach rekreacji","environmental protection,public space,sport","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1306,0.012230411207776518,4986682,60959,0.012224360807446715,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1005,"Podświetlany napis Ursynów - miejsce charakterystyczne dzielnicy","public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1305,0.012221046421246828,4986682,100000,0.02005341427426092,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
341,"Niedzielne Targi Zdrowej Żywności na parkingu przy Ratuszu Dzielnicy (wiosna, lato, jesień) - kontynuacja","public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1283,0.012015021117593625,4986682,71400,0.014318137791822299,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1051,"Powiększenie miejskiego placu zabaw wśród zieleni przy stacji metra Imielin","environmental protection,public space","children,adults",ursynow,2021,106783,1265,0.011846454960059186,4986682,38070,0.007634334814211133,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2003,"Bezpieczne otoczenie szkół i przedszkoli - monitoring","education","None",ursynow,2021,106783,1257,0.011771536667821656,4986682,449000,0.09003983009143153,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
447,"Senior na Ursynowie - bezpłatne zajęcia dla seniorów w Dzielnicowym Ośrodku Kultury Ursynów","education,culture,welfare","adults,seniors",ursynow,2021,106783,1248,0.011687253589054437,4986682,45900,0.009204517151885763,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
409,"Kino pod chmurką - pokazy filmowe przed Dzielnicowym Ośrodkiem Kultury Ursynów","culture,public space","youth,adults,seniors",ursynow,2021,106783,1240,0.01161233529681691,4986682,40000,0.008021365709704369,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
355,"Monitoring na Imielinie","welfare,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1238,0.011593605723757528,4986682,490000,0.09826172994387851,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2154,"Letnie koncerty na Ursynowie","education,culture","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1231,0.01152805221804969,4986682,580000,0.11630980279071335,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2060,"Wybieg dla psów przy ul. Rosoła","public space","None",ursynow,2021,106783,1231,0.01152805221804969,4986682,250000,0.050133535685652306,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
864,"Ursynowska Ratuszowa Wyprzedaż Garażowa - 12 garażówek","education,culture,environmental protection","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1221,0.011434404352752779,4986682,73700,0.0147793663201303,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2144,"Przejście podziemne pod ul. Romera - remont","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1194,0.01118155511645112,4986682,510000,0.1022724127987307,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
430,"Łączymy parki","environmental protection,public space,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1179,0.011041083318505755,4986682,135000,0.027072109270252245,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1049,"Poprawa bezpieczeństwa pieszych na przejściach przy Ursynowskich rondach","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1169,0.010947435453208844,4986682,300000,0.06016024282278276,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1837,"Plac do kalisteniki/street workoutu i gimnastyki obok Urzędu Dzielnicy Ursynów - sport i rekreacja dla całej rodziny - od najmłodszych po seniorów","culture,public space,sport","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1113,0.010423007407546144,4986682,215140,0.043142915469644945,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
950,"Bezpieczne przejścia dla pieszych na ul. Rosoła i ul. Wąwozowej","public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1100,0.010301265182660162,4986682,19500,0.0039104157834808796,1,1,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1800,"Nasadzenia drzew i krzewów, montaż budek dla ptaków – Ursynów Krasnowola","urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,1081,0.010123334238596031,4986682,58900,0.011811461007539683,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1449,"Lodowisko na Ursynowie","public space,sport","children,youth,adults,seniors",ursynow,2021,106783,1077,0.010085875092477267,4986682,430500,0.08632994845069326,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2156,"Audiobooki z biblioteki","education,culture","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,986,0.00923367951827538,4986682,13200,0.0026470506842024414,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1214,"Zbudujmy chodnik zamiast przedeptu! - wygodne i bezpieczne dojście do sklepów i mieszkań - Belgradzka/Rosoła","public transit and roads,urban greenery","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,974,0.009121302079919088,4986682,21300,0.004271377240417576,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
279,"Remont placu zabaw dla dzieci młodszych przy Szkole Podstawowej nr 330","education,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,944,0.008840358484028357,4986682,686620,0.13769075308993034,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1793,"Uporządkujmy teren na przeciwko Kłobuckiej 10","public transit and roads,environmental protection,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,905,0.008475131809370406,4986682,165000,0.03308813355253052,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
499,"Przedszkolaki sadzą drzewa","education,environmental protection,public space","children,adults",ursynow,2021,106783,898,0.008409578303662568,4986682,85000,0.017045402133121782,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1781,"Bezpieczna, zielona i przyjazna Kłobucka","education,public transit and roads,public space","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,895,0.008381483944073495,4986682,466100,0.09346896393233016,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
613,"Samoobrona dla dzieci i dorosłych oraz warsztaty przeciwdziałania przemocy rówieśniczej","education,welfare,sport","children,youth,adults,people with disabilities",ursynow,2021,106783,877,0.008212917786539056,4986682,140300,0.02813494022678807,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
560,"Pełnoprawni Niepełnosprawni – plac zabaw w Parku im. R. Kozłowskiego","welfare,public space,sport","children,youth,people with disabilities",ursynow,2021,106783,875,0.008194188213479673,4986682,380000,0.0762029742421915,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
571,"Bezpłatne zajęcia z angielskiego z native speakerem we wszystkich ursynowskich publicznych szkołach podstawowych i liceach","education","children,youth",ursynow,2021,106783,834,0.007810231965762341,4986682,618300,0.12399026045775528,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
793,"Zielone lekcje - chrońmy przyrodę wokół nas","education,environmental protection","children,youth",ursynow,2021,106783,829,0.007763408033113885,4986682,60000,0.012032048564556553,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1074,"Poprawa bezpieczeństwa w drodze dziecka do szkoły na Ursynowie Południowym","public transit and roads","children,youth,adults",ursynow,2021,106783,828,0.007754043246584194,4986682,144000,0.02887691655493573,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1073,"Zajęcia z uważności dla dzieci w wieku 7-11 lat na Ursynowie","education,welfare","children,adults",ursynow,2021,106783,808,0.007566747515990373,4986682,45840,0.009192485103321206,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1626,"Przebudowa ciągu komunikacyjnego ul. Poloneza","public transit and roads","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,786,0.00736072221233717,4986682,800000,0.16042731419408737,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2120,"Ursynowscy muzycy - mieszkańcom","culture","youth,adults,seniors,people with disabilities",ursynow,2021,106783,741,0.006939306818501073,4986682,124980,0.025062757159971298,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
210,"CeraMagiczne - Warsztaty ceramiczne dla mieszkańców Ursynowa - integracja dzieci, rodzin i osób starszych","education,culture","children,youth,adults,seniors",ursynow,2021,106783,740,0.006929942031971381,4986682,45000,0.009024036423417415,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1183,"Całoroczne Potańcówki Międzypokoleniowe","culture","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,731,0.0068456589532041616,4986682,149200,0.029919694097197296,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
595,"Aktywne przejścia dla pieszych – instalacja ul. Nugat na wysokości szkoły podstawowej nr 343 i ul. Przy Bażantarni w rejonie ul. Żabińskiego","public transit and roads,public space,health","youth,adults,seniors,people with disabilities",ursynow,2021,106783,729,0.006826929380144779,4986682,610000,0.12232582707299162,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1045,"Aktywne przejścia dla pieszych na Herbsta i Romera bez zwężania jezdni","public transit and roads","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,714,0.0066864575821994135,4986682,610000,0.12232582707299162,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2169,"Komfortowe nawierzchnie siłowni plenerowych i urządzeń street workout na Ursynowie","public space,sport","children,youth,adults,seniors",ursynow,2021,106783,710,0.00664899843608065,4986682,220000,0.04411751140337403,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1022,"Piknik dla mieszkańców Ursynowa i koncert polskiej gwiazdy","education,culture,environmental protection","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,665,0.006227583042244552,4986682,120000,0.024064097129113105,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1411,"Potańcówki na Ursynowie","culture","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,648,0.0060683816712398045,4986682,58600,0.0117513007647169,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
773,"Darmowe zajęcia Zumba Fitness dla mieszkańców Warszawy","welfare,sport,health","children,youth,adults,seniors",ursynow,2021,106783,632,0.005918545086764747,4986682,40200,0.00806147253825289,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
362,"Funkcjonalne stojaki na deskorolki z bezpiecznym zabezpieczeniem dla wszystkich ursynowskich szkół","education,public space,sport","children,youth",ursynow,2021,106783,592,0.005543953625577105,4986682,56000,0.011229911993586117,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
2200,"Zajęcia mające na celu zagospodarowanie czasu wolnego dla dzieci, młodzieży, dorosłych i seniorów na Ursynowie","education,culture,welfare","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,577,0.005403481827631739,4986682,188120,0.037724482932739646,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
412,"Bezpłatne zajęcia dla dzieci i młodzieży w Dzielnicowym Ośrodku Kultury Ursynów","education,culture,sport","children,youth",ursynow,2021,106783,574,0.005375387468042666,4986682,98075,0.0196673860494814,1,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
573,"RockUrsynOff","culture","children,youth,adults,seniors,people with disabilities",ursynow,2021,106783,558,0.005225550883567609,4986682,300000,0.06016024282278276,0,0,0,0,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
1071,"Szkoła Życzliwości – zajęcia, materiały edukacyjne w szkołach podstawowych i konkurs filmowy dla uczniów","education,culture,welfare","children,youth,adults",ursynow,2021,106783,534,0.0050007960068550236,4986682,70300,0.014097550234805427,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
414,"Teatrzyki dla dzieci w Dzielnicowym Ośrodku Kultury Ursynów","education,culture","children",ursynow,2021,106783,515,0.004822865062790894,4986682,32400,0.006497306224860539,1,0,1,1,0.580952380952381,0.14285714285714285,0.4666666666666667,0.49523809523809526,0.9973421204720895,0.9996787443033264,0.66437222185012,0.9964968690604293,105,approval
